dom1,dom2,ipfam,threedid
PF02745,PF02783,1,1
PF02746,PF02746,1,1
PF02747,PF09507,0,0
PF02747,PF02747,1,1
PF04979,PF05997,0,0
PF04979,PF07714,0,0
PF05184,PF05184,1,1
PF05183,PF05183,0,1
PF01321,PF01321,1,1
PF05151,PF05151,0,1
PF04364,PF09976,0,0
PF04364,PF08364,0,0
PF04364,PF06144,0,0
PF04364,PF04378,0,0
PF04364,PF07219,0,0
PF04364,PF07733,0,0
PF04364,PF08335,0,0
PF04365,PF04545,0,0
PF04366,PF04499,0,0
PF04366,PF04732,0,0
PF04132,PF04157,1,0
PF04132,PF05871,1,0
PF01021,PF06747,0,0
PF01021,PF01111,0,0
PF01021,PF03031,0,0
PF01021,PF04825,0,0
PF01021,PF01454,0,0
PF01021,PF05492,0,0
PF05188,PF05192,1,1
PF01417,PF02883,0,0
PF01417,PF02893,0,0
PF01417,PF01417,0,1
PF01417,PF02545,0,0
PF00104,PF03931,0,0
PF00104,PF00254,0,0
PF00104,PF08420,0,1
PF00104,PF00105,1,1
PF00104,PF08880,0,0
PF00104,PF01851,0,0
PF00104,PF08295,0,0
PF00104,PF01221,0,0
PF00104,PF00628,0,0
PF00104,PF02201,0,0
PF00104,PF08321,0,0
PF00104,PF02166,1,0
PF00104,PF00104,1,1
PF00104,PF00646,0,0
PF00104,PF00282,0,0
PF00104,PF00227,0,0
PF00104,PF10579,0,0
PF00104,PF09606,0,0
PF00104,PF10744,0,0
PF00104,PF00578,0,0
PF00104,PF09024,0,0
PF00104,PF08832,1,1
PF00104,PF01399,0,0
PF00104,PF00179,0,0
PF00104,PF08815,0,0
PF00104,PF01381,0,0
PF00104,PF08447,0,0
PF00104,PF00134,0,0
PF00104,PF00428,0,0
PF04129,PF08700,0,0
PF07733,PF08423,0,0
PF07733,PF08352,0,0
PF07733,PF10584,0,0
PF07733,PF08299,0,0
PF07733,PF10385,0,0
PF07733,PF08529,0,0
PF07733,PF07733,0,1
PF07733,PF08275,0,0
PF09411,PF09411,0,1
PF09410,PF09410,0,1
PF09412,PF09412,0,1
PF07730,PF07730,0,1
PF09416,PF09416,0,1
PF00849,PF04378,0,0
PF00849,PF03618,0,0
PF00849,PF02781,0,0
PF00849,PF03947,0,0
PF00849,PF01479,1,1
PF00849,PF01985,0,0
PF00849,PF01196,0,0
PF00849,PF01751,0,0
PF00849,PF00849,1,1
PF00849,PF02811,0,0
PF00849,PF01250,0,0
PF00848,PF00866,1,1
PF00848,PF00848,1,0
PF01642,PF01642,1,1
PF01642,PF02310,1,1
PF00107,PF06747,0,0
PF00107,PF00330,0,0
PF00107,PF03031,0,0
PF00107,PF00533,0,0
PF00107,PF00160,0,0
PF00107,PF02518,0,0
PF00107,PF00578,0,0
PF00107,PF00107,1,1
PF00107,PF00368,0,0
PF00107,PF08240,1,1
PF00107,PF00153,0,0
PF00107,PF00152,0,0
PF00107,PF00674,0,0
PF00107,PF10599,0,0
PF00107,PF03105,0,0
PF00107,PF00172,0,0
PF00107,PF01336,0,0
PF00107,PF00118,0,0
PF00107,PF00566,0,0
PF00107,PF02752,0,0
PF00107,PF00505,0,0
PF01645,PF02574,0,0
PF01645,PF07992,0,0
PF01645,PF02310,0,0
PF01645,PF04898,1,1
PF01645,PF03144,0,0
PF01648,PF01648,1,1
PF00840,PF00840,1,1
PF00842,PF01168,1,1
PF00842,PF00842,1,1
PF00847,PF00887,0,0
PF00847,PF09716,0,0
PF00847,PF00847,0,0
PF00847,PF07646,0,0
PF00847,PF02889,0,0
PF00847,PF04433,0,0
PF00847,PF06487,0,0
PF00847,PF04969,0,0
PF07737,PF09156,1,1
PF01082,PF03712,1,1
PF01083,PF01083,1,1
PF01080,PF05450,0,0
PF01080,PF03494,0,0
PF01080,PF01105,0,0
PF01081,PF01081,1,1
PF09099,PF09100,1,1
PF01329,PF04814,1,1
PF01329,PF01329,1,1
PF01329,PF04813,0,0
PF01084,PF01479,0,0
PF01084,PF10210,0,0
PF01084,PF05198,0,0
PF01084,PF08459,0,0
PF01084,PF01250,1,1
PF01084,PF01165,1,1
PF01085,PF01085,0,1
PF09094,PF09095,1,1
PF09096,PF09097,1,1
PF09090,PF09090,1,0
PF09092,PF09093,1,1
PF01468,PF01468,0,1
PF01468,PF07554,1,1
PF06469,PF07714,0,0
PF08278,PF08278,1,1
PF06468,PF06468,0,1
PF04445,PF04445,0,1
PF04101,PF04101,1,1
PF04101,PF08335,0,0
PF01462,PF02948,0,0
PF08271,PF08389,0,0
PF05983,PF09748,0,0
PF05983,PF05983,1,1
PF05983,PF07544,1,1
PF01465,PF02205,0,0
PF01465,PF01465,1,1
PF01465,PF03081,0,0
PF01465,PF10506,0,0
PF01466,PF03931,1,1
PF01466,PF04379,0,0
PF01466,PF08953,0,0
PF01466,PF04300,0,1
PF01466,PF02136,0,0
PF01467,PF02575,0,0
PF01467,PF01749,0,0
PF01467,PF03810,0,0
PF01467,PF01467,1,1
PF01467,PF01926,0,0
PF01467,PF04324,0,0
PF01467,PF10362,0,1
PF00593,PF02472,0,0
PF00593,PF01136,0,0
PF00593,PF00593,0,1
PF00593,PF06438,0,1
PF00593,PF07715,1,1
PF00593,PF03544,0,1
PF04299,PF04299,0,1
PF00591,PF07831,1,1
PF00591,PF00591,1,1
PF00591,PF02885,1,1
PF00590,PF00675,0,0
PF00590,PF03746,0,0
PF00590,PF10414,0,1
PF00590,PF04055,0,0
PF00590,PF00590,1,1
PF00590,PF06017,0,0
PF00590,PF01602,0,0
PF00596,PF01103,0,0
PF00596,PF01479,0,0
PF00596,PF01336,0,0
PF00596,PF00596,1,1
PF00596,PF00917,0,0
PF00595,PF01549,0,0
PF00595,PF04101,0,0
PF00595,PF04357,0,0
PF00595,PF03145,0,0
PF00595,PF00596,0,0
PF00595,PF00595,1,1
PF00595,PF00812,0,0
PF00595,PF07202,0,0
PF00595,PF00858,0,0
PF00595,PF03607,0,0
PF00595,PF00928,0,0
PF00595,PF07896,0,0
PF00595,PF09738,0,0
PF00595,PF01454,0,0
PF00595,PF03154,0,0
PF00595,PF03359,0,0
PF00595,PF01329,0,0
PF00595,PF03940,0,0
PF00595,PF02861,0,0
PF00595,PF06566,0,0
PF00595,PF06638,0,0
PF00595,PF10249,0,0
PF00595,PF05622,0,0
PF00595,PF05937,1,0
PF00595,PF06677,0,0
PF00595,PF07888,0,0
PF00595,PF01480,0,0
PF00595,PF04097,0,0
PF00595,PF10226,0,0
PF00595,PF01007,0,0
PF00595,PF02531,0,0
PF00595,PF00778,0,0
PF00595,PF00654,0,0
PF00595,PF03572,1,1
PF00594,PF00594,1,0
PF00594,PF01108,1,0
PF00599,PF00599,1,1
PF00598,PF00598,1,1
PF00598,PF08289,1,0
PF00855,PF00855,0,1
PF02247,PF02248,1,1
PF04938,PF06003,0,0
PF04297,PF04297,1,1
PF00603,PF00603,0,1
PF00602,PF00604,0,1
PF00601,PF00601,1,1
PF00600,PF00600,1,1
PF00600,PF00642,0,1
PF00607,PF00607,1,1
PF00607,PF07686,1,1
PF00607,PF00969,1,0
PF00607,PF00993,1,0
PF00606,PF00606,0,1
PF00605,PF00605,1,0
PF00605,PF09294,0,0
PF00604,PF00604,0,1
PF08881,PF08881,1,1
PF07929,PF07929,0,1
PF00608,PF00608,1,1
PF02551,PF02551,1,1
PF04568,PF04568,1,1
PF01268,PF01268,0,1
PF01269,PF04068,0,0
PF01269,PF03876,0,0
PF01269,PF03914,0,0
PF01269,PF08423,0,0
PF01269,PF08542,0,0
PF01269,PF06017,0,0
PF01269,PF01798,1,1
PF01269,PF10584,0,0
PF01269,PF01974,0,0
PF01269,PF07541,0,0
PF01269,PF04567,0,0
PF01269,PF08242,0,0
PF01269,PF01479,0,0
PF01269,PF01920,0,0
PF01269,PF01873,0,0
PF01269,PF01585,0,0
PF01269,PF03463,0,0
PF01269,PF01866,0,0
PF01269,PF03465,0,0
PF01269,PF04566,0,0
PF01266,PF07687,0,0
PF01266,PF01895,0,0
PF01266,PF06078,0,0
PF01266,PF01467,0,0
PF01266,PF08669,1,1
PF01266,PF03033,0,0
PF01266,PF03275,1,1
PF01266,PF06508,0,0
PF01266,PF01571,1,1
PF01266,PF04324,1,1
PF01266,PF02341,0,0
PF01266,PF04055,0,0
PF01266,PF01266,1,1
PF01266,PF01494,0,0
PF01266,PF01497,0,0
PF01266,PF01593,0,1
PF01266,PF03808,0,0
PF01266,PF01479,0,0
PF01266,PF08240,0,0
PF01266,PF08264,0,0
PF01266,PF04267,1,1
PF01266,PF04344,0,0
PF01266,PF02277,0,0
PF01266,PF03143,0,0
PF01266,PF01909,0,0
PF01266,PF01964,0,0
PF01266,PF02540,0,0
PF01266,PF07992,1,1
PF01266,PF02684,0,0
PF04563,PF09830,0,0
PF04563,PF05000,0,1
PF04563,PF04983,0,1
PF04563,PF04566,1,1
PF04563,PF04567,0,1
PF04563,PF04565,1,1
PF04563,PF10385,0,1
PF04563,PF04998,1,1
PF04563,PF04990,0,1
PF04563,PF04997,0,0
PF04560,PF09783,0,0
PF04560,PF05000,0,0
PF04560,PF04997,1,1
PF04560,PF04998,1,1
PF04560,PF04983,1,0
PF04560,PF06870,0,0
PF04561,PF05000,1,1
PF04561,PF10385,0,1
PF04561,PF04998,0,1
PF04561,PF04566,1,1
PF04561,PF04565,1,1
PF04561,PF04563,1,1
PF04561,PF04934,0,0
PF04561,PF04567,1,1
PF04561,PF04990,1,1
PF04566,PF08423,0,0
PF04566,PF08542,0,0
PF04566,PF09173,0,0
PF04566,PF10584,0,0
PF04566,PF05000,1,0
PF04566,PF07541,0,0
PF04566,PF04983,0,0
PF04566,PF04567,1,1
PF04566,PF07733,0,0
PF04566,PF09377,0,0
PF04566,PF04997,0,0
PF01263,PF01370,1,1
PF01263,PF02540,0,0
PF01263,PF01263,1,1
PF04564,PF04564,1,1
PF01261,PF10417,0,0
PF01261,PF01261,1,1
PF01261,PF07582,0,1
PF01514,PF01514,1,1
PF01514,PF03963,0,0
PF01514,PF03748,0,0
PF01514,PF08345,0,0
PF01514,PF02465,0,0
PF01514,PF01706,0,0
PF01514,PF06429,0,0
PF01514,PF02154,0,0
PF01514,PF07559,0,0
PF01514,PF02049,0,0
PF01514,PF07195,0,0
PF01515,PF01515,1,1
PF01515,PF02540,0,0
PF01515,PF01979,0,0
PF01515,PF01751,0,0
PF01515,PF03264,0,0
PF01515,PF01619,0,0
PF01515,PF04055,0,0
PF00029,PF00029,0,1
PF00029,PF10582,0,1
PF00028,PF00038,0,0
PF00028,PF01044,0,0
PF00028,PF00028,1,1
PF00028,PF00059,0,1
PF00028,PF00632,0,0
PF00028,PF07654,0,0
PF00028,PF00083,0,0
PF00028,PF10515,0,0
PF00028,PF07978,0,0
PF00028,PF00118,0,0
PF00028,PF03399,0,0
PF00028,PF00560,1,1
PF00028,PF00514,0,0
PF01510,PF01510,1,1
PF05394,PF05627,0,1
PF04744,PF04896,1,1
PF04744,PF04744,1,1
PF01513,PF02798,0,0
PF01513,PF01513,1,1
PF00023,PF01728,0,0
PF00023,PF02301,0,0
PF00023,PF09058,0,0
PF00023,PF01115,0,0
PF00023,PF00940,0,0
PF00023,PF01457,0,0
PF00023,PF00554,1,1
PF00023,PF02807,0,0
PF00023,PF00105,0,0
PF00023,PF02142,0,0
PF00023,PF08632,0,0
PF00023,PF01535,0,0
PF00023,PF00244,0,0
PF00023,PF00808,0,0
PF00023,PF00178,1,0
PF00023,PF09596,0,1
PF00023,PF00481,0,0
PF00023,PF01238,0,0
PF00023,PF02731,0,0
PF00023,PF08507,0,0
PF00023,PF05424,0,0
PF00023,PF01423,0,0
PF00023,PF00250,0,0
PF00023,PF00318,0,0
PF00023,PF01547,0,1
PF00023,PF00170,0,0
PF00023,PF04869,0,0
PF00023,PF05492,0,0
PF00023,PF01381,0,0
PF00023,PF00083,0,0
PF00023,PF01302,0,0
PF00023,PF00412,0,1
PF00023,PF01636,0,1
PF00023,PF04383,0,0
PF00023,PF09732,0,0
PF00023,PF01412,1,1
PF00023,PF00062,0,0
PF00023,PF00061,0,0
PF00023,PF00069,1,1
PF00023,PF01394,0,0
PF00023,PF09439,0,0
PF00023,PF01398,0,0
PF00023,PF01399,0,0
PF00023,PF00156,0,0
PF00023,PF03730,0,0
PF00023,PF00399,0,0
PF00023,PF04499,0,0
PF00023,PF03637,0,0
PF00023,PF00656,0,1
PF00023,PF00467,0,0
PF00023,PF00076,0,0
PF00023,PF10506,0,0
PF00023,PF00907,0,0
PF00023,PF10584,0,0
PF00023,PF01015,0,0
PF00023,PF00870,1,0
PF00023,PF00873,0,1
PF00023,PF07776,0,0
PF00023,PF01247,0,0
PF00023,PF02259,0,0
PF00023,PF01151,0,0
PF00023,PF02747,0,0
PF00023,PF07019,0,0
PF00023,PF00360,0,0
PF00023,PF07258,0,0
PF00023,PF07798,0,0
PF00023,PF08919,0,0
PF00023,PF04762,0,0
PF00023,PF00673,0,0
PF00023,PF01847,0,0
PF00023,PF08932,0,1
PF00023,PF08934,0,0
PF00023,PF02377,0,0
PF00023,PF00566,0,0
PF00023,PF04997,0,0
PF00023,PF04048,0,0
PF00023,PF02179,0,0
PF00023,PF05196,0,0
PF00023,PF00194,0,0
PF00023,PF09271,0,1
PF00023,PF08271,0,0
PF00023,PF04597,0,0
PF00023,PF02364,0,0
PF00023,PF08073,0,0
PF00023,PF01833,1,1
PF00023,PF05516,0,0
PF00023,PF00183,0,0
PF00023,PF00023,1,1
PF00023,PF01193,0,0
PF00023,PF00189,0,0
PF00023,PF08114,0,0
PF00023,PF03148,0,0
PF00023,PF04931,0,0
PF00023,PF06840,0,0
PF00023,PF05351,0,0
PF00023,PF01667,0,0
PF00023,PF00118,0,0
PF00023,PF00750,0,0
PF00023,PF00428,0,0
PF00022,PF08624,0,0
PF00022,PF00235,1,1
PF00022,PF00379,0,0
PF00022,PF00339,0,0
PF00022,PF00231,0,0
PF00022,PF04438,0,0
PF00022,PF01282,0,0
PF00022,PF00531,0,0
PF00022,PF03496,0,1
PF00022,PF00626,1,1
PF00022,PF09340,0,0
PF00022,PF01302,0,0
PF00022,PF00106,0,0
PF00022,PF01459,0,0
PF00022,PF00439,0,0
PF00022,PF00249,0,0
PF00022,PF03810,0,0
PF00022,PF00241,0,1
PF00022,PF00240,0,0
PF00022,PF06068,0,0
PF00022,PF00244,0,0
PF00022,PF00808,0,0
PF00022,PF00806,0,0
PF00022,PF06268,0,0
PF00022,PF00483,0,0
PF00022,PF01336,0,0
PF00022,PF00402,0,0
PF00022,PF02133,0,0
PF00022,PF00408,0,0
PF00022,PF00135,0,0
PF00022,PF00258,0,0
PF00022,PF00310,0,0
PF00022,PF00317,0,0
PF00022,PF00318,0,0
PF00022,PF07572,0,0
PF00022,PF04795,0,0
PF00022,PF05712,0,0
PF00022,PF00493,0,0
PF00022,PF00498,0,0
PF00022,PF02209,0,0
PF00022,PF00125,0,0
PF00022,PF00273,1,1
PF00022,PF00085,0,0
PF00022,PF02205,1,1
PF00022,PF00083,0,0
PF00022,PF00641,0,0
PF00022,PF00063,1,1
PF00022,PF09735,0,0
PF00022,PF00307,0,1
PF00022,PF04388,0,0
PF00022,PF02212,0,0
PF00022,PF05764,0,0
PF00022,PF08326,0,0
PF00022,PF01399,0,0
PF00022,PF00155,0,0
PF00022,PF00091,0,0
PF00022,PF00096,0,0
PF00022,PF01290,1,1
PF00022,PF01253,0,0
PF00022,PF01251,0,0
PF00022,PF07904,0,0
PF00022,PF01145,0,0
PF00022,PF00650,0,0
PF00022,PF00076,0,0
PF00022,PF06623,0,0
PF00022,PF00071,0,0
PF00022,PF06017,0,0
PF00022,PF02181,1,1
PF00022,PF10584,0,0
PF00022,PF10587,0,0
PF00022,PF01015,0,0
PF00022,PF04062,0,1
PF00022,PF01248,0,0
PF00022,PF00689,0,0
PF00022,PF03847,0,0
PF00022,PF00262,0,0
PF00022,PF09164,1,1
PF00022,PF04855,0,0
PF00022,PF00179,0,0
PF00022,PF02772,0,0
PF00022,PF01843,0,0
PF00022,PF00173,0,0
PF00022,PF00172,0,0
PF00022,PF04045,0,1
PF00022,PF02176,0,0
PF00022,PF00270,0,0
PF00022,PF03366,0,0
PF00022,PF00193,0,0
PF00022,PF04699,0,1
PF00022,PF00191,0,0
PF00022,PF01479,0,0
PF00022,PF08079,0,0
PF00022,PF08601,0,0
PF00022,PF08880,0,0
PF00022,PF00454,0,0
PF00022,PF01833,0,0
PF00022,PF00287,0,0
PF00022,PF00791,0,0
PF00022,PF03372,1,1
PF00022,PF00515,0,0
PF00022,PF05856,0,1
PF00022,PF06752,0,0
PF00022,PF00183,0,0
PF00022,PF00229,0,0
PF00022,PF00022,1,1
PF00022,PF00025,0,0
PF00022,PF01213,0,0
PF00022,PF01221,0,0
PF00022,PF03144,0,0
PF00022,PF08613,0,0
PF00022,PF00956,0,0
PF00022,PF00352,0,0
PF00022,PF00117,0,0
PF00022,PF00505,0,0
PF00022,PF00428,0,0
PF00021,PF01033,0,1
PF00021,PF00021,1,1
PF00021,PF07686,0,1
PF00021,PF00051,0,1
PF00020,PF08163,0,0
PF00020,PF07686,0,1
PF00020,PF00238,0,0
PF00020,PF00637,0,0
PF00020,PF03810,0,0
PF00020,PF01187,0,0
PF00020,PF00035,0,0
PF00020,PF00375,0,0
PF00020,PF01667,0,0
PF00020,PF03178,0,0
PF00020,PF00070,0,0
PF00020,PF03031,0,0
PF00020,PF04969,0,0
PF00020,PF01851,0,0
PF00020,PF00531,0,0
PF00020,PF00227,0,0
PF00020,PF00380,0,0
PF00020,PF00085,0,0
PF00020,PF04142,0,0
PF00020,PF00166,0,0
PF00020,PF02330,0,0
PF00020,PF00229,1,1
PF00020,PF00344,0,0
PF00020,PF00262,0,0
PF00020,PF06427,0,0
PF00020,PF00515,0,0
PF00020,PF00153,0,0
PF00020,PF01412,0,0
PF00020,PF00063,0,0
PF00020,PF00047,1,0
PF00020,PF00243,1,1
PF00020,PF01537,1,1
PF00020,PF00020,1,1
PF00020,PF00365,0,0
PF00020,PF00684,0,0
PF00020,PF02214,0,0
PF00020,PF00586,0,0
PF00020,PF00189,0,0
PF00020,PF02535,0,0
PF00020,PF00628,0,0
PF00020,PF00917,0,0
PF00020,PF00152,0,0
PF00020,PF00022,0,0
PF00020,PF00443,0,0
PF00020,PF05404,0,0
PF00020,PF03097,0,0
PF00020,PF00097,0,0
PF00020,PF00635,0,0
PF00020,PF00400,0,0
PF00020,PF03345,0,0
PF00020,PF03344,0,0
PF00020,PF02179,0,0
PF00020,PF00117,0,0
PF00020,PF01066,0,0
PF00020,PF00306,0,0
PF00020,PF00560,0,0
PF00027,PF00325,1,1
PF00027,PF00248,0,0
PF00027,PF00179,0,0
PF00027,PF00072,0,0
PF00027,PF00060,0,0
PF00027,PF00618,0,1
PF00027,PF04383,0,0
PF00027,PF04055,0,0
PF00027,PF00027,1,1
PF00027,PF00069,1,1
PF00027,PF01724,0,0
PF00027,PF00571,0,0
PF00027,PF00105,0,0
PF00027,PF00333,0,0
PF00026,PF10466,0,1
PF00026,PF00324,0,0
PF00026,PF00249,0,0
PF00026,PF05184,0,1
PF00026,PF07686,0,1
PF00026,PF03489,0,1
PF00026,PF00026,1,1
PF00026,PF00083,0,0
PF00026,PF00179,0,0
PF00026,PF00962,0,0
PF00026,PF00400,0,0
PF00026,PF06394,1,1
PF00026,PF01926,0,0
PF00026,PF07966,1,1
PF00026,PF05190,0,0
PF00025,PF01992,0,0
PF00025,PF00071,0,0
PF00025,PF01423,0,0
PF00025,PF01529,0,0
PF00025,PF00237,0,0
PF00025,PF08271,0,0
PF00025,PF01465,1,1
PF00025,PF04597,0,0
PF00025,PF02800,0,0
PF00025,PF00643,0,0
PF00025,PF10375,0,0
PF00025,PF01565,0,0
PF00025,PF00169,0,1
PF00025,PF01679,0,0
PF00025,PF00626,1,1
PF00025,PF02617,0,0
PF00025,PF00083,0,0
PF00025,PF00129,0,0
PF00025,PF00571,0,0
PF00025,PF01369,1,1
PF00025,PF07986,0,1
PF00025,PF04969,0,0
PF00025,PF01056,0,0
PF00025,PF00324,0,0
PF00025,PF01412,0,0
PF00025,PF01433,0,0
PF00025,PF07690,0,0
PF00025,PF04113,0,0
PF00025,PF08507,0,0
PF00025,PF00025,1,1
PF00025,PF03381,0,0
PF00025,PF04815,1,1
PF00025,PF03166,0,0
PF00025,PF00586,0,0
PF00025,PF04811,1,1
PF00025,PF05648,0,0
PF00025,PF01399,0,0
PF00025,PF03670,0,0
PF00025,PF00179,0,0
PF00025,PF03129,0,0
PF00025,PF01105,0,0
PF00025,PF05351,1,1
PF00025,PF03127,0,0
PF00025,PF01847,0,0
PF00025,PF01000,0,0
PF00025,PF02798,0,0
PF00025,PF00505,0,0
PF00025,PF00400,0,0
PF00025,PF00271,0,0
PF00025,PF00658,0,0
PF00025,PF00118,0,0
PF00025,PF00566,0,0
PF00025,PF01066,0,0
PF00025,PF03223,0,0
PF00025,PF01217,0,0
PF00025,PF01375,1,1
PF00025,PF08114,0,0
PF00024,PF00024,1,1
PF00024,PF00089,0,1
PF00024,PF01403,0,0
PF00024,PF00051,1,1
PF05021,PF05021,0,0
PF01253,PF10602,0,0
PF01253,PF08142,0,0
PF01253,PF04969,0,0
PF01253,PF08264,0,0
PF01253,PF02518,0,0
PF01253,PF07776,0,0
PF01253,PF01479,0,0
PF01253,PF07650,0,0
PF01253,PF01472,0,0
PF01253,PF01920,0,0
PF01253,PF01398,0,0
PF01253,PF01399,0,0
PF01253,PF01253,0,0
PF04587,PF04587,1,1
PF07565,PF07565,1,1
PF04582,PF04582,0,1
PF08612,PF09637,0,0
PF08613,PF08613,0,1
PF08614,PF08614,0,1
PF00309,PF04552,0,0
PF00309,PF04963,0,0
PF08617,PF08617,0,1
PF02668,PF02668,1,1
PF07200,PF09454,0,1
PF07200,PF09452,0,1
PF07729,PF07729,0,1
PF00119,PF00119,0,1
PF00119,PF00137,1,1
PF00119,PF00129,1,0
PF00118,PF00899,0,0
PF00118,PF00330,0,0
PF00118,PF03130,0,0
PF00118,PF00400,0,0
PF00118,PF00232,0,0
PF00118,PF02302,0,0
PF00118,PF01144,0,0
PF00118,PF00557,0,0
PF00118,PF04434,0,0
PF00118,PF00535,0,0
PF00118,PF00534,0,0
PF00118,PF02558,0,0
PF00118,PF00532,0,0
PF00118,PF02786,0,0
PF00118,PF02800,0,0
PF00118,PF00346,0,0
PF00118,PF03709,0,0
PF00118,PF01052,0,0
PF00118,PF03949,0,0
PF00118,PF01612,0,0
PF00118,PF03095,0,0
PF00118,PF01207,0,0
PF00118,PF00676,0,0
PF00118,PF06067,0,0
PF00118,PF00248,0,0
PF00118,PF01433,0,0
PF00118,PF01734,0,0
PF00118,PF00329,0,0
PF00118,PF06677,0,0
PF00118,PF00970,0,0
PF00118,PF08220,0,0
PF00118,PF02900,0,0
PF00118,PF01966,0,0
PF00118,PF00632,0,0
PF00118,PF00480,0,0
PF00118,PF00485,0,0
PF00118,PF01048,0,0
PF00118,PF00486,0,0
PF00118,PF07992,0,0
PF00118,PF03953,0,0
PF00118,PF01336,0,0
PF00118,PF01609,0,0
PF00118,PF00633,0,0
PF00118,PF06293,0,0
PF00118,PF00132,0,0
PF00118,PF09339,0,0
PF00118,PF04063,0,0
PF00118,PF01842,0,0
PF00118,PF01541,0,0
PF00118,PF01547,0,0
PF00118,PF01546,0,0
PF00118,PF00496,0,0
PF00118,PF00126,0,0
PF00118,PF01139,0,0
PF00118,PF02634,0,0
PF00118,PF01979,0,0
PF00118,PF01039,0,0
PF00118,PF00183,0,0
PF00118,PF01136,0,0
PF00118,PF00128,0,0
PF00118,PF00551,0,0
PF00118,PF00550,0,0
PF00118,PF01636,0,0
PF00118,PF08241,0,0
PF00118,PF04073,0,0
PF00118,PF04177,0,0
PF00118,PF01553,0,0
PF00118,PF08553,0,0
PF00118,PF00300,0,0
PF00118,PF00215,0,0
PF00118,PF00465,0,0
PF00118,PF03029,0,0
PF00118,PF04502,0,0
PF00118,PF01398,0,0
PF00118,PF00383,0,0
PF00118,PF00153,0,0
PF00118,PF02441,0,0
PF00118,PF00156,0,0
PF00118,PF00155,0,0
PF00118,PF00581,0,0
PF00118,PF00158,0,0
PF00118,PF00990,0,0
PF00118,PF01568,0,0
PF00118,PF00793,0,0
PF00118,PF02525,0,0
PF00118,PF00392,0,0
PF00118,PF00397,0,0
PF00118,PF00464,0,0
PF00118,PF00437,0,0
PF00118,PF01791,0,0
PF00118,PF02589,0,0
PF00118,PF00370,0,0
PF00118,PF00376,0,0
PF00118,PF02581,0,0
PF00118,PF00989,0,0
PF00118,PF03215,0,0
PF00118,PF02348,0,0
PF00118,PF03746,0,0
PF00118,PF00903,0,0
PF00118,PF02344,0,0
PF00118,PF00149,0,0
PF00118,PF02108,0,0
PF00118,PF00877,0,0
PF00118,PF00908,0,0
PF00118,PF07544,0,0
PF00118,PF00266,0,0
PF00118,PF00574,0,0
PF00118,PF00577,0,0
PF00118,PF00318,0,0
PF00118,PF02219,0,0
PF00118,PF01494,0,0
PF00118,PF00202,0,0
PF00118,PF02985,0,0
PF00118,PF02861,0,0
PF00118,PF00756,0,0
PF00118,PF00364,0,0
PF00118,PF04116,0,0
PF00118,PF00208,0,0
PF00118,PF01924,0,0
PF00118,PF03167,0,0
PF00118,PF08067,0,0
PF00118,PF03466,0,0
PF00118,PF04851,0,0
PF00118,PF01008,0,0
PF00118,PF02775,0,0
PF00118,PF01761,0,0
PF00118,PF00672,0,0
PF00118,PF01590,0,0
PF00118,PF10594,0,0
PF00118,PF00171,0,0
PF00118,PF07883,0,0
PF00118,PF01564,0,0
PF00118,PF00270,0,0
PF00118,PF01370,0,0
PF00118,PF00563,0,0
PF00118,PF00560,0,0
PF00118,PF00561,0,0
PF00118,PF01507,0,0
PF00118,PF00196,0,0
PF00118,PF01188,0,0
PF00118,PF01501,0,0
PF00118,PF05193,0,0
PF00118,PF00218,0,0
PF00118,PF01479,0,0
PF00118,PF00696,0,0
PF00118,PF05593,0,0
PF00118,PF01177,0,0
PF00118,PF01171,0,0
PF00118,PF00166,1,1
PF00118,PF00920,0,0
PF00118,PF00165,0,0
PF00118,PF06545,0,0
PF00118,PF04055,0,0
PF00118,PF01266,0,0
PF00118,PF01075,0,0
PF00118,PF04983,0,0
PF00118,PF03372,0,0
PF00118,PF00282,0,0
PF00118,PF03279,0,0
PF00118,PF01261,0,0
PF00118,PF00226,0,0
PF00118,PF09229,0,0
PF00118,PF00246,0,0
PF00118,PF00580,0,0
PF00118,PF00294,0,0
PF00118,PF00583,0,0
PF00118,PF00587,0,0
PF00118,PF00589,0,0
PF00118,PF00244,0,0
PF00118,PF03143,0,0
PF00118,PF01103,0,0
PF00118,PF02527,0,0
PF00118,PF00614,0,0
PF00118,PF00929,0,0
PF00118,PF01408,0,0
PF00118,PF00956,0,0
PF00118,PF00355,0,0
PF00118,PF00425,0,0
PF00118,PF03226,0,0
PF00118,PF00118,1,1
PF00118,PF00501,0,0
PF00118,PF01063,0,0
PF00118,PF00359,0,0
PF00118,PF00428,0,0
PF00117,PF08423,0,0
PF00117,PF04739,0,0
PF00117,PF02786,1,1
PF00117,PF02787,1,1
PF00117,PF01058,0,0
PF00117,PF00347,0,0
PF00117,PF00433,0,0
PF00117,PF01052,0,0
PF00117,PF03949,0,0
PF00117,PF01432,0,0
PF00117,PF00244,0,0
PF00117,PF00977,1,1
PF00117,PF05839,0,0
PF00117,PF00639,0,0
PF00117,PF01230,0,0
PF00117,PF02540,0,0
PF00117,PF02541,0,0
PF00117,PF03719,0,0
PF00117,PF00132,0,0
PF00117,PF00318,0,0
PF00117,PF00254,0,0
PF00117,PF00496,0,0
PF00117,PF04715,1,1
PF00117,PF02322,0,0
PF00117,PF03031,0,0
